6.177	10764	2.52
6.180	10731	2.51
6.183	10637	2.49
6.187	10064	2.36
6.190	9461	2.21
6.193	9102	2.13
6.197	8629	2.02
6.200	7942	1.86
6.203	7131	1.67
6.207	6675	1.56
6.210	6498	1.52
6.213	6359	1.49
6.217	6551	1.53
6.220	7313	1.71
6.223	8200	1.92
6.227	9059	2.12
6.230	10416	2.44
6.233	11204	2.62
6.237	13763	3.22
6.240	16444	3.85
6.243	19240	4.50
6.247	21602	5.06
6.250	24173	5.66
6.253	27044	6.33
6.257	27756	6.50
6.260	26990	6.32
6.263	24109	5.64
6.267	20606	4.82
6.270	17090	4.00
6.273	13983	3.27
6.277	11155	2.61
6.280	8752	2.05
6.283	7690	1.80
6.287	6480	1.52
6.290	5618	1.32
6.293	4916	1.15
6.297	4521	1.06
6.300	4294	1.01
6.303	4197	0.98
6.307	4200	0.98
6.310	4315	1.01
6.313	4593	1.08
6.317	5320	1.25
6.320	6420	1.50
6.323	7444	1.74
6.327	8119	1.90
6.330	8396	1.97
6.333	8493	1.99
6.337	8516	1.99
6.340	8509	1.99
6.343	8493	1.99
6.347	8501	1.99
6.350	8508	1.99
6.353	8504	1.99
6.357	8523	2.00
6.360	8554	2.00
6.363	8585	2.01
6.367	8595	2.01
6.370	8524	2.00
6.373	8104	1.90
6.377	6743	1.58
6.380	5445	1.27
6.383	4506	1.05
6.387	4289	1.00
6.390	4230	0.99
6.393	4357	1.02
6.397	5769	1.35
6.400	8287	1.94
6.403	11689	2.74
6.407	17059	3.99
6.410	24491	5.73
6.413	31879	7.46
6.417	38680	9.05
6.420	44267	10.36
6.423	47388	11.09
6.427	47476	11.11
6.430	44316	10.37
6.433	38621	9.04
6.437	31869	7.46
6.440	25591	5.99
6.443	20241	4.74
6.447	15924	3.73
6.450	12521	2.93
6.453	10921	2.56
6.457	8976	2.10
6.460	8141	1.91
6.463	7163	1.68
6.467	6724	1.57
6.470	6513	1.52
6.473	6559	1.54
6.477	6679	1.56
6.480	6805	1.59
6.483	6843	1.60
6.487	6778	1.59
6.490	6775	1.59
6.493	6794	1.59
6.497	6734	1.58
6.500	6486	1.52
6.503	5708	1.34
6.507	5046	1.18
6.510	4748	1.11
6.513	4511	1.06
6.517	4382	1.03
6.520	4344	1.02
6.523	4367	1.02
6.527	4450	1.04
6.530	4830	1.13
6.533	5926	1.39
6.537	6752	1.58
6.540	7952	1.86
6.543	9604	2.25
6.547	10852	2.54
6.550	11639	2.72
6.553	12067	2.82
6.557	12161	2.85
6.560	12008	2.81
6.563	11913	2.79
6.567	11752	2.75
6.570	10723	2.51
6.573	9280	2.17
6.577	8078	1.89
6.580	7039	1.65
6.583	6332	1.48
6.587	5160	1.21
6.590	4172	0.98
6.593	3375	0.79
6.597	2726	0.64
6.600	2404	0.56
6.603	2295	0.54
6.607	2261	0.53
6.610	2228	0.52
6.613	2197	0.51
6.617	2175	0.51
6.620	2157	0.50
6.623	2180	0.51
6.627	2261	0.53
6.630	2397	0.56
6.633	2604	0.61
6.637	3021	0.71
6.640	3846	0.90
6.643	4862	1.14
6.647	5754	1.35
6.650	6331	1.48
6.653	6895	1.61
6.657	7408	1.73
6.660	7689	1.80
6.663	8114	1.90
6.667	8637	2.02
6.670	8914	2.09
6.673	9154	2.14
6.677	9349	2.19
6.680	9453	2.21
6.683	9460	2.21
6.687	9316	2.18
6.690	8854	2.07
6.693	8055	1.89
6.697	7277	1.70
6.700	6251	1.46
6.703	5215	1.22
6.707	4396	1.03
6.710	3929	0.92
6.713	3655	0.86
6.717	3402	0.80
6.720	3193	0.75
6.723	3028	0.71
6.727	2947	0.69
6.730	2922	0.68
6.733	2909	0.68
6.737	2891	0.68
6.740	2866	0.67
6.743	2871	0.67
6.747	2897	0.68
6.750	2937	0.69
6.753	3076	0.72
6.757	3459	0.81
6.760	4368	1.02
6.763	5965	1.40
6.767	7571	1.77
6.770	8969	2.10
6.773	10164	2.38
6.777	11198	2.62
6.780	11429	2.68
6.783	11318	2.65
6.787	10474	2.45
6.790	8980	2.10
6.793	7490	1.75
6.797	6002	1.40
6.800	4472	1.05
6.803	3398	0.80
6.807	3072	0.72
6.810	3005	0.70
6.813	2955	0.69
6.817	2940	0.69
6.820	2958	0.69
6.823	2953	0.69
6.827	2938	0.69
6.830	2964	0.69
6.833	3027	0.71
6.837	3093	0.72
6.840	3215	0.75
6.843	3494	0.82
6.847	3986	0.93
6.850	4795	1.12
6.853	6023	1.41
6.857	7609	1.78
6.860	9591	2.25
6.863	11635	2.72
6.867	14813	3.47
6.870	17118	4.01
6.873	19525	4.57
6.877	22142	5.18
6.880	24750	5.79
6.883	25785	6.04
6.887	26044	6.10
6.890	25867	6.06
6.893	24793	5.80
6.897	22116	5.18
6.900	19048	4.46
6.903	14949	3.50
6.907	11199	2.62
6.910	8175	1.91
6.913	6205	1.45
6.917	4622	1.08
6.920	3894	0.91
6.923	3724	0.87
6.927	3696	0.87
6.930	4046	0.95
6.933	5614	1.31
6.937	7321	1.71
6.940	10972	2.57
